0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	255	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	255	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	255	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	252	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	13	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0000 1101 0101	0110	27	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0001 1011 0101	0110	203	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1100 1011 0101	0110	92	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0101 1100 0101	0110	186	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1011 1010 0110	0110	0	
0000 0000 0000	0000	151	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1001 0111 0101	0110	30	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0001 1110 0101	0110	61	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0011 1101 0101	0110	47	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 1111 0101	0110	62	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0011 1110 0101	0110	62	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0011 1110 0101	0110	95	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0101 1111 0101	0110	191	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1011 1111 0110	0110	0	
0000 0000 0000	0000	152	229	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1001 1000 1110	0101	64	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 0000 0101	0110	96	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0110 0000 0101	0110	96	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0110 0000 0101	0110	193	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0001 0110	0110	0	
0000 0000 0000	0000	193	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0001 0110	0110	0	
0000 0000 0000	0000	193	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0001 0110	0110	0	
0000 0000 0000	0000	193	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0001 0110	0110	0	
0000 0000 0000	0000	16	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0001 0000 0101	0110	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	194	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0010 0110	0110	0	
0000 0000 0000	0000	33	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0001 0101	0110	33	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0001 0101	0110	33	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0001 0101	0110	33	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0001 0101	0110	67	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 0011 0101	0110	67	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 0011 0101	0110	152	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1001 1000 0101	0110	152	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1001 1000 0101	0110	152	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
1001 1000 0101	0110	196	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 0100 0110	0110	0	
0000 0000 0000	0000	34	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0010 0101	0110	70	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 0110 0101	0110	200	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1000 0110	0110	0	
0000 0000 0000	0000	73	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 1001 0101	0110	50	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0011 0010 0101	0110	74	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 1010 0101	0110	101	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0110 0101 0101	0110	203	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1011 0110	0110	0	
0000 0000 0000	0000	203	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1011 0110	0110	0	
0000 0000 0000	0000	203	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1011 0110	0110	0	
0000 0000 0000	0000	203	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1011 0110	0110	0	
0000 0000 0000	0000	76	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0100 1100 0101	0110	205	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1101 0110	0110	0	
0000 0000 0000	0000	206	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1100 1110 0110	0110	0	
0000 0000 0000	0000	39	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0010 0111 0101	0110	102	229	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
0110 0110 1110	0101	208	102	185	198	250	188	226	254	254	254	254	254	254	254	254	254	254	238	
1101 0000 0110	0110	0	
0000 0000 0000	0000	40	86	25	250	188	226	254	254	254	254	254	254	254	254	254	254	238	0	
